NAME	DESCRIPTION	RootControl12h	RootControl24h	RootControl6h	RootPA0112h	RootPA0124h	RootPA016h
AT5G02230	NA@Haloacid dehalogenase-like hydrolase (HAD) superfamily protein [Source:TAIR;Acc:AT5G02230]	0.0	97.21	0.0	0.0	101.87	0.0
AT5G02240	NA@Uncharacterized protein At5g02240 [Source:UniProtKB/Swiss-Prot;Acc:Q94EG6]	0.0	0.0	0.0	0.0	94.98	0.0
AT5G02250	RNR1@Ribonuclease II, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q6NQJ6]	0.0	0.0	37.32	0.0	0.0	0.0
AT5G02260	EXPA9@Expansin [Source:UniProtKB/TrEMBL;Acc:A0A178UHJ8]	91.92	91.33	0.0	185.43	0.0	90.9
AT5G02270	ATNAP9@Non-intrinsic ABC protein 9 [Source:UniProtKB/TrEMBL;Acc:F4KCB8]	256.68	0.0	206.14	345.03	0.0	84.65
AT5G02290	PBL11@Probable serine/threonine-protein kinase PBL11 [Source:UniProtKB/Swiss-Prot;Acc:P43293]	0.0	0.0	70.71	0.0	0.0	0.0
AT5G02310	PRT6@E3 ubiquitin-protein ligase PRT6 [Source:UniProtKB/Swiss-Prot;Acc:F4KCC2]	16.57	0.0	0.0	53.9	69.2	16.46
AT5G02370	NA@ATP binding microtubule motor family protein [Source:TAIR;Acc:AT5G02370]	0.0	0.0	67.68	0.0	0.0	0.0
AT5G02380	MT2B@Metallothionein-like protein 2B [Source:UniProtKB/Swiss-Prot;Acc:Q38805]	1105.34	1906.55	1075.19	2543.52	3711.25	2161.11
AT5G02400	PLL2@Probable protein phosphatase 2C 66 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ86]	0.0	0.0	94.63	0.0	0.0	0.0
AT5G02410	ALG10@Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q8L638]	0.0	0.0	56.93	0.0	0.0	0.0
AT5G02420	SMR3@Cyclin-dependent protein kinase inhibitor SMR3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ60]	0.0	0.0	0.0	0.0	0.0	166.6
AT5G02450	RPL36C@60S ribosomal protein L36-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ57]	693.33	0.0	170.44	175.9	359.68	0.0
AT5G02470	DPA@DPA [Source:UniProtKB/TrEMBL;Acc:A0A178ULD9]	0.0	0.0	90.49	0.0	0.0	0.0
AT5G02480	NA@AT5g02480/T22P11_70 [Source:UniProtKB/TrEMBL;Acc:Q9C5N0]	91.3	45.44	0.0	45.88	0.0	45.27
AT5G02490	MED37D@Probable mediator of RNA polymerase II transcription subunit 37c [Source:UniProtKB/Swiss-Prot;Acc:P22954]	0.0	0.0	46.99	0.0	393.46	93.52
AT5G02500	MED37E@Probable mediator of RNA polymerase II transcription subunit 37e [Source:UniProtKB/Swiss-Prot;Acc:P22953]	1052.55	1529.25	855.92	851.51	1479.84	680.83
AT5G02520	NA@CONTAINS InterPro DOMAIN/s: SANT associated (InterPro:IPR015216); BEST Arabidopsis thaliana protein match is: kinase interacting family protein (TAIR:AT1G58210.1); Ha. [Source:TAIR;Acc:AT5G02520]	0.0	0.0	0.0	0.0	54.88	0.0
AT5G02530	ALY2@THO complex subunit 4B [Source:UniProtKB/Swiss-Prot;Acc:Q8L719]	0.0	259.51	0.0	0.0	0.0	0.0
AT5G02560	HTA12@Histone H2A [Source:UniProtKB/TrEMBL;Acc:F4KCF4]	194.04	0.0	0.0	0.0	201.15	0.0
AT5G02600	NAKR1@Protein SODIUM POTASSIUM ROOT DEFECTIVE 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8LDS4]	0.0	0.0	0.0	0.0	94.12	89.4
AT5G02610	NA@Ribosomal L29 family protein [Source:UniProtKB/TrEMBL;Acc:F4KDR2]	0.0	148.58	0.0	151.88	311.42	0.0
AT5G02620	ANK1@ankyrin-like1 [Source:TAIR;Acc:AT5G02620]	0.0	57.78	0.0	58.43	0.0	0.0
AT5G02630	NA@At5g02630 [Source:UniProtKB/TrEMBL;Acc:Q9LZ39]	0.0	0.0	0.0	0.0	0.0	83.67
AT5G02710	NA@At5g02710 [Source:UniProtKB/TrEMBL;Acc:Q9LZ14]	0.0	0.0	105.87	0.0	0.0	0.0
AT5G02740	NA@At5g02740 [Source:UniProtKB/TrEMBL;Acc:A0JQ00]	183.84	0.0	0.0	0.0	95.7	90.9
AT5G02770	MOS11@Protein MODIFIER OF SNC1 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ08]	0.0	69.6	139.16	70.48	0.0	138.62
AT5G02780	GSTL1@Glutathione S-transferase L1 [Source:UniProtKB/Swiss-Prot;Acc:Q6NLB0]	0.0	0.0	132.68	119.04	245.0	0.0
AT5G02790	GSTL3@Glutathione S-transferase L3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ06]	0.0	0.0	0.0	0.0	113.91	108.16
AT5G02800	PBL7@Probable serine/threonine-protein kinase PBL7 [Source:UniProtKB/Swiss-Prot;Acc:Q0WRY5]	72.94	0.0	0.0	73.47	76.0	72.22
AT5G02810	APRR7@Two-component response regulator-like APRR7 [Source:UniProtKB/Swiss-Prot;Acc:Q93WK5]	0.0	35.48	37.19	0.0	77.81	0.0
AT5G02820	TOP6A@DNA topoisomerase 6 subunit A [Source:UniProtKB/TrEMBL;Acc:A0A178UQD3]	0.0	0.0	0.0	0.0	76.51	0.0
AT5G02840	RVE4@LCL1 [Source:UniProtKB/TrEMBL;Acc:A0A178U8Z5]	0.0	126.72	0.0	0.0	0.0	0.0
AT5G02850	MED4@Mediator of RNA polymerase II transcription subunit 4 [Source:UniProtKB/TrEMBL;Acc:A0A178UPY5]	0.0	0.0	0.0	142.42	0.0	0.0
AT5G02870	RPL4D@60S ribosomal protein L4-2 [Source:UniProtKB/Swiss-Prot;Acc:P49691]	84.04	293.25	366.36	169.43	307.29	365.01
AT5G02880	UPL4@E3 ubiquitin-protein ligase UPL4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYZ7]	0.0	21.59	44.46	66.97	0.0	43.04
AT5G02890	NA@At5g02890 [Source:UniProtKB/TrEMBL;Acc:Q9LYZ6]	0.0	0.0	0.0	82.16	0.0	0.0
AT5G02960	RPS23B@40S ribosomal protein S23-2 [Source:UniProtKB/Swiss-Prot;Acc:P49201]	570.93	564.82	933.98	386.74	197.32	374.09
AT5G02970	NA@AT5g02970/F9G14_280 [Source:UniProtKB/TrEMBL;Acc:Q9LYY8]	0.0	0.0	51.3	51.79	0.0	0.0
AT5G03030	NA@Chaperone DnaJ-domain superfamily protein [Source:TAIR;Acc:AT5G03030]	0.0	0.0	0.0	0.0	0.0	196.55
AT5G03040	iqd2@AT5g03040/F15A17_70 [Source:UniProtKB/TrEMBL;Acc:Q93ZH7]	63.49	125.37	62.69	0.0	0.0	62.9
AT5G03050	NA@At5g03050 [Source:UniProtKB/TrEMBL;Acc:Q8GY72]	0.0	0.0	0.0	0.0	96.51	0.0
AT5G03080	LPPG@LPPgamma [Source:UniProtKB/TrEMBL;Acc:A0A178URC2]	101.06	0.0	0.0	0.0	105.17	0.0
AT5G03100	NA@F-box protein At5g03100 [Source:UniProtKB/Swiss-Prot;Acc:Q501G5]	0.0	0.0	107.22	0.0	0.0	0.0
AT5G03150	JKD@Zinc finger protein JACKDAW [Source:UniProtKB/Swiss-Prot;Acc:Q700D2]	0.0	51.26	0.0	0.0	0.0	0.0
AT5G03160	P58IPK@DnaJ protein P58IPK homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9LYW9]	68.4	204.09	68.01	0.0	71.29	0.0
AT5G03165	NA@\N	0.0	0.0	0.0	0.0	0.0	501.5
AT5G03170	FLA11@Fasciclin-like arabinogalactan protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q8LEJ6]	148.9	0.0	0.0	0.0	0.0	0.0
AT5G03185	NA@\N	1164.87	0.0	0.0	0.0	0.0	1103.25
AT5G03210	NA@Arabidopsis thaliana genomic DNA, chromosome 5, P1 clone:MOK16 [Source:UniProtKB/TrEMBL;Acc:Q9FYM8]	0.0	0.0	0.0	0.0	0.0	153.16
AT5G03240	UBQ3@Ubiquitin 4 [Source:UniProtKB/TrEMBL;Acc:A0A1P8BGQ7]	2842.03	1080.01	1493.63	2780.49	2350.5	1240.61
AT5G03245	NA@\N	0.0	1089.39	0.0	0.0	0.0	0.0
AT5G03260	LAC11@Laccase-11 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZA1]	0.0	0.0	0.0	62.23	0.0	61.27
AT5G03280	EIN2@Ethylene-insensitive protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9S814]	69.85	23.2	23.26	0.0	0.0	23.12
AT5G03290	IDH5@Isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q945K7]	251.93	83.46	166.72	169.3	87.46	166.18
AT5G03300	ADK2@Adenosine kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZG0]	52.22	112.74	225.6	0.0	0.0	119.49
AT5G03320	PCRK2@Serine/threonine-protein kinase PCRK2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZF8]	0.0	0.0	0.0	65.92	0.0	0.0
AT5G03330	NA@At5g03330 [Source:UniProtKB/TrEMBL;Acc:Q9LZF7]	67.85	0.0	0.0	165.68	70.71	54.43
AT5G03340	CDC48E@Cell division control protein 48 homolog E [Source:UniProtKB/Swiss-Prot;Acc:Q9LZF6]	40.65	40.48	81.08	0.0	0.0	0.0
AT5G03345	NA@FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Magnesium transporter (InterPro:IP /.../7); Ha. [Source:TAIR;Acc:AT5G03345]	213.04	421.1	208.6	0.0	220.67	0.0
AT5G03380	HIPP06@Heavy metal-associated isoprenylated plant protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZF1]	78.98	201.06	78.44	397.91	0.0	78.17
AT5G03420	PTST@Protein PTST homolog 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4KFB3]	58.23	0.0	57.96	0.0	121.41	57.71
AT5G03460	NA@Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9LZE0]	0.0	0.0	0.0	0.0	443.92	0.0
AT5G03470	B'ALPHA@Serine/threonine protein phosphatase 2A regulatory subunit [Source:UniProtKB/TrEMBL;Acc:A0A178UNX1]	0.0	0.0	0.0	50.97	0.0	0.0
AT5G03500	NA@Mediator complex, subunit Med7 [Source:TAIR;Acc:AT5G03500]	148.09	0.0	0.0	0.0	0.0	0.0
AT5G03520	RABE1D@RAB8C [Source:UniProtKB/TrEMBL;Acc:A0A178UJN5]	0.0	451.08	224.85	96.75	0.0	0.0
AT5G03530	RABC2A@RABC2A [Source:UniProtKB/TrEMBL;Acc:A0A178UJG3]	114.69	227.67	0.0	0.0	0.0	170.5
AT5G03540	ATEXO70A1@Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL;Acc:F4KGM7]	0.0	0.0	51.4	50.87	53.81	95.93
AT5G03545	AT4@At5g03545 [Source:UniProtKB/TrEMBL;Acc:Q9LZD2]	0.0	0.0	141.46	145.2	0.0	141.36
AT5G03555	NCS1@Purine-uracil permease NCS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZD0]	166.83	0.0	0.0	0.0	57.98	0.0
AT5G03560	NA@Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4KGN4]	0.0	0.0	0.0	87.29	118.17	112.2
AT5G03585	NA@\N	138.83	0.0	0.0	0.0	0.0	0.0
AT5G03610	NA@GDSL esterase/lipase At5g03610 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZS7]	0.0	81.52	81.43	165.32	85.42	162.31
AT5G03630	MDAR2@Monodehydroascorbate reductase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93WJ8]	276.74	68.81	68.79	348.32	144.2	411.11
AT5G03660	NA@AT5g03660/F17C15_80 [Source:UniProtKB/TrEMBL;Acc:Q940P0]	121.2	240.53	0.0	0.0	0.0	0.0
AT5G03670	NA@TRM28 [Source:UniProtKB/TrEMBL;Acc:A0A178UNJ0]	0.0	0.0	0.0	0.0	60.35	0.0
AT5G03700	NA@PAN domain-containing protein At5g03700 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZR8]	0.0	63.9	63.91	64.66	0.0	0.0
AT5G03730	CTR1@Serine/threonine-protein kinase CTR1 [Source:UniProtKB/Swiss-Prot;Acc:Q05609]	0.0	36.93	0.0	35.53	38.69	0.0
AT5G03760	CSLA9@Glucomannan 4-beta-mannosyltransferase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZR3]	48.24	0.0	48.07	0.0	0.0	95.67
AT5G03805	NA@\N	0.0	0.0	0.0	0.0	378.62	0.0
AT5G03830	NA@CDK inhibitor P21 binding protein [Source:UniProtKB/TrEMBL;Acc:F4KI15]	0.0	0.0	0.0	0.0	85.68	0.0
AT5G03850	RPS28A@40S ribosomal protein S28-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SR73]	289.1	143.29	142.57	146.37	0.0	0.0
AT5G03860	MLS@Malate synthase [Source:UniProtKB/Swiss-Prot;Acc:Q9LZC3]	0.0	0.0	0.0	63.42	0.0	0.0
AT5G03870	NA@Emb [Source:UniProtKB/TrEMBL;Acc:Q9LZC2]	0.0	0.0	0.0	67.8	0.0	66.7
AT5G03880	NA@Thioredoxin family protein [Source:UniProtKB/TrEMBL;Acc:Q940I2]	0.0	0.0	0.0	94.4	0.0	92.54
AT5G03900	NA@Uncharacterized protein At5g03900, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GW20]	0.0	49.66	53.63	0.0	56.15	106.76
AT5G03905	NA@Iron-sulfur assembly protein IscA-like 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8LCY2]	0.0	0.0	0.0	0.0	0.0	157.4
AT5G03910	ABCB29@ATH12 [Source:UniProtKB/TrEMBL;Acc:A0A178USA1]	0.0	0.0	0.0	53.92	0.0	0.0
AT5G03940	FFC@SRP54CP [Source:UniProtKB/TrEMBL;Acc:A0A178UD49]	0.0	0.0	0.0	0.0	61.49	0.0
AT5G03960	IQD12@IQ-domain 12 [Source:TAIR;Acc:AT5G03960]	74.14	0.0	0.0	0.0	0.0	0.0
AT5G03990	NA@FK506-binding-like protein [Source:UniProtKB/TrEMBL;Acc:Q93XY4]	0.0	0.0	89.3	0.0	0.0	0.0
AT5G03995	NA@Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q0WRE7]	391.63	0.0	0.0	0.0	0.0	0.0
AT5G04000	NA@unknown protein; Ha. [Source:TAIR;Acc:AT5G04000]	186.08	0.0	0.0	0.0	0.0	0.0
AT5G04040	SDP1@SDP1 [Source:UniProtKB/TrEMBL;Acc:A0A178UB07]	0.0	37.54	0.0	75.73	39.33	0.0
AT5G04090	NA@Plant protein 1589 of unknown function [Source:TAIR;Acc:AT5G04090]	93.74	0.0	0.0	149.66	0.0	0.0
AT5G04130	GYRBM@DNA gyrase subunit B, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q94BZ7]	65.76	0.0	0.0	0.0	0.0	0.0
AT5G04140	GLU1@glutamate synthase 1 [Source:TAIR;Acc:AT5G04140]	21.67	0.0	0.0	20.84	0.0	0.0
AT5G04160	UUAT1@UDP-URONIC ACID TRANSPORTER 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FYE5]	0.0	84.37	0.0	0.0	0.0	83.99
AT5G04170	CML50@Probable calcium-binding protein CML50 [Source:UniProtKB/Swiss-Prot;Acc:Q9FYE4]	0.0	333.33	166.47	84.52	87.32	82.96
AT5G04200	AMC9@MCP2f [Source:UniProtKB/TrEMBL;Acc:A0A178U6S6]	0.0	0.0	0.0	97.7	0.0	95.73
AT5G04220	SYT3@Synaptotagmin-3 [Source:UniProtKB/Swiss-Prot;Acc:Q7XA06]	52.93	0.0	0.0	0.0	0.0	0.0
AT5G04240	ELF6@ELF6 [Source:UniProtKB/TrEMBL;Acc:A0A178UAR7]	0.0	23.62	0.0	0.0	0.0	0.0
AT5G04270	NA@DHHC-type zinc finger family protein [Source:TAIR;Acc:AT5G04270]	0.0	0.0	107.44	0.0	0.0	0.0
AT5G04280	RZ1C@Glycine-rich RNA-binding protein RZ1C [Source:UniProtKB/Swiss-Prot;Acc:Q8RWN5]	0.0	35.12	105.43	0.0	94.27	89.55
AT5G04310	NA@Pectate lyase [Source:UniProtKB/TrEMBL;Acc:F4JW80]	0.0	0.0	0.0	53.05	0.0	0.0
AT5G04320	SGO2@SHUGOSHIN 2 [Source:UniProtKB/Swiss-Prot;Acc:Q0WTB8]	0.0	61.24	0.0	0.0	69.5	0.0
AT5G04340	ZAT6@Zinc finger protein ZAT6 [Source:UniProtKB/Swiss-Prot;Acc:O22533]	0.0	191.68	0.0	97.35	100.43	0.0
AT5G04370	NAMT1@S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WL44]	0.0	0.0	72.64	0.0	76.15	0.0
AT5G04375	NA@\N	0.0	0.0	0.0	0.0	940.05	0.0
AT5G04410	NAC078@NAC domain-containing protein 78 [Source:UniProtKB/Swiss-Prot;Acc:Q84K00]	104.09	103.59	0.0	157.01	108.55	0.0
AT5G04420	NA@AT5G04420 protein [Source:UniProtKB/TrEMBL;Acc:Q9LZ83]	0.0	0.0	0.0	62.69	0.0	0.0
AT5G04430	BTR1@binding to TOMV RNA 1L (long form) [Source:TAIR;Acc:AT5G04430]	77.3	153.69	230.35	77.88	77.08	229.53
AT5G04540	MTM2@Phosphatidylinositol-3-phosphatase myotubularin-2 [Source:UniProtKB/Swiss-Prot;Acc:F4JWB3]	73.21	0.0	0.0	36.77	0.0	0.0
AT5G04550	NA@AT5g04550/T32M21_140 [Source:UniProtKB/TrEMBL;Acc:Q9LZ71]	0.0	0.0	44.37	0.0	0.0	0.0
AT5G04560	DME@Transcriptional activator DEMETER [Source:UniProtKB/Swiss-Prot;Acc:Q8LK56]	0.0	0.0	0.0	16.78	0.0	15.93
AT5G04590	SIR@SIR [Source:UniProtKB/TrEMBL;Acc:A0A178UPZ1]	0.0	275.44	68.99	277.74	108.23	205.86
AT5G04600	NA@AT5g04600/T32M21_200 [Source:UniProtKB/TrEMBL;Acc:Q9LZ65]	0.0	102.37	51.23	103.43	0.0	0.0
AT5G04620	BIOF@8-amino-7-oxononanoate synthase [Source:UniProtKB/Swiss-Prot;Acc:Q8GW43]	65.17	0.0	0.0	0.0	0.0	0.0
AT5G04710	NA@Aspartyl aminopeptidase-like protein [Source:UniProtKB/TrEMBL;Acc:Q9LZ26]	0.0	0.0	59.06	0.0	0.0	0.0
AT5G04720	ADR1-L2@Probable disease resistance protein At5g04720 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ25]	40.91	0.0	81.6	164.43	42.68	81.18
AT5G04740	ACR12@ACR12 [Source:UniProtKB/TrEMBL;Acc:A0A178UNY1]	64.4	0.0	445.49	194.45	658.93	127.59
AT5G04750	NA@At5g04750 [Source:UniProtKB/TrEMBL;Acc:Q84W11]	0.0	495.04	1223.31	0.0	0.0	288.12
AT5G04760	NA@Duplicated homeodomain-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LZ21]	114.45	0.0	0.0	0.0	119.04	0.0
AT5G04770	CAT6@CAT6 [Source:UniProtKB/TrEMBL;Acc:A0A178UKC8]	0.0	106.34	0.0	0.0	0.0	0.0
AT5G04800	RPS17D@40S ribosomal protein S17-4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZ17]	380.62	90.94	186.8	0.0	197.32	362.2
AT5G04810	PPR4@Pentatricopeptide repeat-containing protein At5g04810, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q0WMY5]	36.41	0.0	0.0	0.0	0.0	0.0
AT5G04820	OFP13@Transcription repressor OFP13 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMC8]	89.72	0.0	0.0	0.0	0.0	0.0
AT5G04830	NA@Nuclear transport factor 2 (NTF2) family protein [Source:UniProtKB/TrEMBL;Acc:Q9FMC7]	278.02	137.83	274.37	281.41	144.44	0.0
AT5G04840	NA@At5g04840 [Source:UniProtKB/TrEMBL;Acc:Q8L5X9]	0.0	77.56	77.49	0.0	0.0	0.0
AT5G04850	VPS60.2@SNF7 family protein [Source:UniProtKB/TrEMBL;Acc:F4JXR3]	0.0	113.0	111.5	0.0	117.2	0.0
AT5G04860	NA@Splicing factor 3A subunit [Source:UniProtKB/TrEMBL;Acc:Q9FMC4]	104.84	0.0	0.0	0.0	0.0	0.0
AT5G04870	CPK1@CPK1 [Source:UniProtKB/TrEMBL;Acc:A0A178UQJ5]	0.0	0.0	116.97	78.54	0.0	38.79
AT5G04895	NA@ATP-dependent RNA helicase A-like protein [Source:UniProtKB/TrEMBL;Acc:Q9FF84]	0.0	57.65	0.0	0.0	0.0	0.0
AT5G04910	NA@DNA repair REX1-B protein [Source:UniProtKB/TrEMBL;Acc:Q1PE01]	0.0	0.0	0.0	132.33	0.0	0.0
AT5G04920	VPS36@Vacuolar protein sorting-associated protein 36 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF81]	63.09	62.76	125.53	0.0	65.76	187.51
AT5G04930	ALA1@Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A178UBN1]	0.0	24.19	24.26	0.0	0.0	0.0
AT5G04940	SUVH1@Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF80]	39.57	40.94	0.0	0.0	0.0	0.0
AT5G04950	NAS1@Nicotianamine synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF79]	0.0	0.0	88.36	89.81	92.73	0.0
AT5G04960	PME46@Pectinesterase [Source:UniProtKB/TrEMBL;Acc:A0A178UR22]	55.13	0.0	54.89	0.0	0.0	0.0
AT5G04970	PME47@Probable pectinesterase/pectinesterase inhibitor 47 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF77]	53.32	0.0	53.1	0.0	0.0	0.0
AT5G04980	IP5P10@Type I inositol polyphosphate 5-phosphatase 10 [Source:UniProtKB/Swiss-Prot;Acc:A8MR21]	74.75	0.0	0.0	0.0	0.0	0.0
AT5G04990	SUN1@SUN domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF75]	0.0	63.12	126.26	0.0	0.0	62.87
AT5G05000	TOC34@Translocase of chloroplast 34, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q38906]	0.0	111.95	0.0	0.0	0.0	0.0
AT5G05010	NA@Coatomer subunit delta [Source:UniProtKB/TrEMBL;Acc:B9DGK9]	118.94	59.17	118.37	119.67	62.0	55.83
AT5G05080	UBC22@Ubiquitin-conjugating enzyme E2 22 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF66]	107.12	0.0	424.31	0.0	0.0	105.84
AT5G05100	NA@Single-stranded nucleic acid binding R3H protein [Source:UniProtKB/TrEMBL;Acc:Q93YN3]	0.0	0.0	144.03	72.98	75.5	71.74
AT5G05110	CYS7@Cysteine proteinase inhibitor 7 [Source:UniProtKB/Swiss-Prot;Acc:Q8LC76]	0.0	122.57	122.12	0.0	0.0	0.0
AT5G05140	MED26B@Probable mediator of RNA polymerase II transcription subunit 26b [Source:UniProtKB/Swiss-Prot;Acc:Q9FHK9]	124.51	0.0	41.39	0.0	43.3	82.35
AT5G05160	NA@Probable leucine-rich repeat receptor-like protein kinase At5g05160 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHK7]	0.0	0.0	100.11	50.52	52.4	0.0
AT5G05170	CESA3@Cellulose synthase A catalytic subunit 3 [UDP-forming] [Source:UniProtKB/Swiss-Prot;Acc:Q941L0]	59.66	267.45	208.48	119.79	93.41	118.46
AT5G05200	NA@Uncharacterized aarF domain-containing protein kinase At5g05200, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9ASX5]	61.48	0.0	61.18	0.0	0.0	60.92
AT5G05210	NA@AT5g05210/K2A11_8 [Source:UniProtKB/TrEMBL;Acc:Q9FLD3]	0.0	0.0	148.04	70.38	77.61	147.49
AT5G05250	NA@AT5g05250/K18I23_5 [Source:UniProtKB/TrEMBL;Acc:Q9FLC9]	82.26	81.76	0.0	0.0	0.0	0.0
AT5G05270	CHI3@Probable chalcone--flavonone isomerase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZW3]	224.87	0.0	0.0	113.58	116.96	111.05
AT5G05360	NA@unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G38450.1); Ha. [Source:TAIR;Acc:AT5G05360]	0.0	0.0	0.0	0.0	0.0	189.33
AT5G05370	NA@At5g05370 [Source:UniProtKB/TrEMBL;Acc:Q9FLB7]	0.0	0.0	718.26	384.17	383.73	0.0
AT5G05390	LAC12@Laccase-12 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLB5]	0.0	0.0	0.0	68.96	0.0	0.0
AT5G05400	NA@Putative disease resistance protein At5g05400 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLB4]	0.0	0.0	0.0	38.16	39.63	0.0
AT5G05410	DREB2A@Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]	0.0	0.0	0.0	92.32	0.0	0.0
AT5G05440	PYL5@Abscisic acid receptor PYL5 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLB1]	79.85	79.37	79.3	0.0	83.17	0.0
AT5G05450	RH18@DEAD-box ATP-dependent RNA helicase 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLB0]	0.0	0.0	50.73	0.0	53.11	50.49
AT5G05460	ENGASE1@Cytosolic endo-beta-N-acetylglucosaminidase 1 [Source:UniProtKB/Swiss-Prot;Acc:F4JZC2]	94.22	0.0	0.0	0.0	49.14	46.72
AT5G05470	EIF2A@Eukaryotic translation initiation factor 2 subunit alpha [Source:UniProtKB/Swiss-Prot;Acc:Q9FE78]	0.0	0.0	0.0	99.39	102.51	0.0
AT5G05490	SYN1@Sister chromatid cohesion 1 protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7T7]	0.0	0.0	0.0	0.0	0.0	56.3
AT5G05500	NA@At5g05500 [Source:UniProtKB/TrEMBL;Acc:Q9FFG5]	0.0	311.67	309.86	0.0	0.0	154.92
AT5G05510	NA@At5g05510 [Source:UniProtKB/TrEMBL;Acc:Q9FFG4]	0.0	0.0	72.01	0.0	0.0	71.74
AT5G05520	NA@Outer membrane OMP85 family protein [Source:UniProtKB/TrEMBL;Acc:Q9FFG3]	0.0	0.0	0.0	60.07	0.0	0.0
AT5G05530	NA@RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FFG2]	0.0	0.0	0.0	177.04	0.0	0.0
AT5G05540	SDN2@Small RNA degrading nuclease 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFG1]	0.0	70.23	70.2	0.0	0.0	0.0
AT5G05570	NA@Transducin family protein / WD-40 repeat family protein [Source:UniProtKB/TrEMBL;Acc:Q9FFF8]	0.0	30.12	30.19	30.36	0.0	0.0
AT5G05600	NA@Probable 2-oxoglutarate-dependent dioxygenase At5g05600 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFF6]	167.05	83.01	0.0	168.38	0.0	0.0
